#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2021,1,2,20,50,76,7.9,9.8,99,99,99,999,1017.2,24.4,25.2,21.5,99,99
2021,1,2,21,0,76,7.8,10,99,99,99,999,1017.1,24.5,25.2,21.7,99,99
2021,1,2,21,10,79,8.1,10.6,99,99,99,999,1016.9,24.5,25.2,21.5,99,99
2021,1,2,21,20,82,7.3,9.6,99,99,99,999,1016.9,24.3,25.2,21.4,99,99
2021,1,2,21,30,78,7.8,9.9,99,99,99,999,1016.7,24.5,25.2,21.5,99,99
2021,1,2,21,40,71,8,9.8,3.69,14.81,8.73,344,1016.6,24.6,25.2,21.8,99,99
2021,1,2,21,50,58,8,9.8,99,99,99,999,1016.4,24,25.3,22.3,99,99
2021,1,2,22,0,60,7.4,9.1,99,99,99,999,1016.2,23.9,25.3,22.2,99,99
2021,1,2,22,10,61,7.6,9.5,99,99,99,999,1016.1,24,25.3,22.2,99,99
2021,1,2,22,20,68,7.5,9,99,99,99,999,1016,24,25.3,22.1,99,99
2021,1,2,22,30,68,7.6,9.4,99,99,99,999,1015.8,24.1,25.3,22.2,99,99
2021,1,2,22,40,66,7.7,9.8,3.26,14.81,8.09,354,1015.7,24.1,25.3,22.2,99,99
2021,1,2,22,50,66,7.7,10.6,99,99,99,999,1015.5,24.2,999,22.3,99,99
2021,1,2,23,0,61,7.5,9.2,99,99,99,999,1015.4,24.2,25.3,22,99,99
2021,1,2,23,10,79,7.8,10.5,99,99,99,999,1015.3,23.7,25.3,21.7,99,99
2021,1,2,23,20,86,6.5,11.6,99,99,99,999,1015.3,23.3,25.3,21.5,99,99
2021,1,2,23,30,69,7.9,10,99,99,99,999,1015.2,23.7,25.3,21.9,99,99
2021,1,2,23,40,62,8,9.8,3.42,14.81,8.13,349,1015.1,24.1,25.3,22,99,99
2021,1,2,23,50,72,9.9,13.8,99,99,99,999,1015,24.2,25.3,21.7,99,99
2021,1,3,0,0,92 1,0.4,13.6,99,99,99,999,1015,23.6,25.3,20.6,99,99
2021,1,3,0,10,95,8.6,10.5,99,99,99,999,1015.1,24,25.3,20.3,99,99
2021,1,3,0,20,93,7.4,9.9,99,99,99,999,1015.1,24.2,25.3,20.7,99,99
2021,1,3,0,30,84,7.3,9.7,99,99,99,999,1015,24.4,25.3,21.4,99,99
2021,1,3,0,40,77,7.3,9.4,3.43,9.09,8.14,79,1015,24.5,25.3,21.9,99,99
2021,1,3,0,50,75,7.8,10.3,99,99,99,999,1015.1,24.6,25.3,21.7,99,99
2021,1,3,1,0,80,8.3,10.4,99,99,99,999,1015.1,24.6,25.3,21.3,99,99
2021,1,3,1,10,76,8.6,10.7,99,99,99,999,1015.2,24.7,25.3,21.2,99,99
2021,1,3,1,20,78,8.3,10.7,99,99,99,999,1015.4,24.8,25.3,21.3,99,99
2021,1,3,1,30,74,8.7,11.1,99,99,99,999,1015.4,24.8,25.3,21.2,99,99
2021,1,3,1,40,80,8.7,11.1,3.09,14.81,7.66,352,1015.4,24.8,25.3,21,99,99
2021,1,3,1,50,84,8.5,11,99,99,99,999,1015.6,24.9,25.3,21.1,99,99
2021,1,3,2,0,75,8.4,10.5,99,99,99,999,1015.6,24.8,25.3,21.5,99,99
2021,1,3,2,10,76,8.3,11,99,99,99,999,1015.7,24.8,25.3,21.4,99,99
2021,1,3,2,20,82,8.7,11.2,99,99,99,999,1015.7,24.8,25.3,20.9,99,99
2021,1,3,2,30,86,8.6,10.3,99,99,99,999,1015.8,24.9,25.3,21,99,99
2021,1,3,2,40,82,8.7,10.5,3.18,14.81,7.97,348,1015.9,24.8,25.3,20.7,99,99
2021,1,3,2,50,84,8.6,10.5,99,99,99,999,1016,24.8,25.3,20.7,99,99
2021,1,3,3,0,76,8.2,10.8,99,99,99,999,1016.2,24.9,25.3,21.1,99,99
2021,1,3,3,10,57,8.1,10,99,99,99,999,1016.3,24.2,25.3,22.1,99,99
2021,1,3,3,20,65,7.8,9.4,99,99,99,999,1016.4,24.1,25.3,21.9,99,99
2021,1,3,3,30,65,7.6,9.4,99,99,99,999,1016.4,24.4,25.3,21.9,99,99
2021,1,3,3,40,71,8.2,10.4,3.09,9.09,7.57,82,1016.5,24.5,25.3,21.4,99,99
2021,1,3,3,50,77,8.5,10.5,99,99,99,999,1016.6,24.7,25.3,20.9,99,99
2021,1,3,4,0,77,8.3,10.5,99,99,99,999,1016.7,24.7,25.2,21.1,99,99
2021,1,3,4,10,76,8.3,10.4,99,99,99,999,1016.8,24.7,25.3,21,99,99
2021,1,3,4,20,73,8.9,10.5,99,99,99,999,1016.9,24.7,25.2,21,99,99
2021,1,3,4,30,77,8.6,10.4,99,99,99,999,1017.1,24.7,25.2,20.9,99,99
2021,1,3,4,40,74,8.8,11.2,3.4,14.81,7.66,344,1017.2,24.7,25.2,21.1,99,99
2021,1,3,4,50,75,8.9,11.1,99,99,99,999,1017.3,24.7,25.3,21,99,99
2021,1,3,5,0,75,8.8,11.3,99,99,99,999,1017.3,24.7,25.3,21,99,99
2021,1,3,5,10,76,8.6,10.6,99,99,99,999,1017.5,24.7,25.2,20.8,99,99
2021,1,3,5,20,80,8.6,11,99,99,99,999,1017.6,24.7,25.2,21,99,99
2021,1,3,5,30,77,8.6,10.9,99,99,99,999,1017.7,24.8,25.2,20.9,99,99
2021,1,3,5,40,73,8.5,10.8,3.04,14.81,7.43,354,1017.7,24.7,25.2,21.6,99,99
2021,1,3,5,50,74,9,11.6,99,99,99,999,1017.8,24.6,25.2,21.5,99,99
2021,1,3,6,0,74,8.7,11.1,99,99,99,999,1017.9,24.7,25.3,21.5,99,99
2021,1,3,6,10,73,8.7,11,99,99,99,999,1018.1,24.6,25.3,21.2,99,99
2021,1,3,6,20,76,8.9,11,99,99,99,999,1018.1,24.7,25.3,21.1,99,99
2021,1,3,6,30,76,8.9,11.1,99,99,99,999,1018.2,24.6,25.3,21,99,99
2021,1,3,6,40,72,8.9,10.9,3.03,13.79,7.38,2,1018.3,24.6,999,21.2,99,99
2021,1,3,6,50,76,8.6,10.7,99,99,99,999,1018.3,24.7,25.3,21.4,99,99
2021,1,3,7,0,76,9.4,11.8,99,99,99,999,1018.4,24.5,25.2,21.6,99,99
2021,1,3,7,10,70,9.1,10.7,99,99,99,999,1018.4,24.5,25.3,21.6,99,99
2021,1,3,7,20,73,9.1,11.1,99,99,99,999,1018.6,24.5,25.3,21.5,99,99
2021,1,3,7,30,75,8.9,11.2,99,99,99,999,1018.6,24.5,25.2,21.4,99,99
2021,1,3,7,40,69,8.9,10.8,2.86,9.09,7.22,81,1018.8,24.5,25.3,21.5,99,99
2021,1,3,7,50,68,9.2,11.5,99,99,99,999,1018.8,24.4,25.2,21.5,99,99
2021,1,3,8,0,71,8.5,10.5,99,99,99,999,1018.8,24.5,25.2,21.5,99,99
2021,1,3,8,10,74,8.2,10.1,99,99,99,999,1018.8,24.4,25.2,21.5,99,99
2021,1,3,8,20,75,8.5,10.7,99,99,99,999,1018.8,24.4,25.2,21.1,99,99
2021,1,3,8,30,70,8.6,10.3,99,99,99,999,1018.8,24.4,25.2,21.2,99,99
2021,1,3,8,40,72,8.9,11.2,2.66,14.81,6.85,352,1018.7,24.4,25.2,21.3,99,99
2021,1,3,8,50,78,8.8,10.8,99,99,99,999,1018.7,24.4,25.2,21,99,99
2021,1,3,9,0,72,8.9,10.7,99,99,99,999,1018.5,24.4,25.2,21,99,99
2021,1,3,9,10,74,8.7,10.6,99,99,99,999,1018.5,24.5,25.2,21.1,99,99
2021,1,3,9,20,76,8.9,10.7,99,99,99,999,1018.4,24.4,25.2,21.2,99,99
2021,1,3,9,30,74,8.9,11,99,99,99,999,1018.3,24.4,25.2,21.1,99,99
2021,1,3,9,40,75,8.8,10.6,2.79,14.81,7.14,351,1018.3,24.4,25.2,21.1,99,99
2021,1,3,9,50,76,8.3,10.3,99,99,99,999,1018.2,24.4,25.2,21.2,99,99
2021,1,3,10,0,76,8.5,10.6,99,99,99,999,1018.1,24.3,25.2,21.1,99,99
2021,1,3,10,10,70,8.5,10.5,99,99,99,999,1018,24.4,25.2,21.3,99,99
2021,1,3,10,20,71,8.7,10.7,99,99,99,999,1017.9,24.4,25.2,21.2,99,99
2021,1,3,10,30,74,8.9,10.9,99,99,99,999,1017.9,24.3,25.2,20.9,99,99
2021,1,3,10,40,78,8.3,10,2.81,9.09,7.02,84,1017.8,24.4,999,21,99,99
2021,1,3,10,50,73,8.2,10,99,99,99,999,1017.8,24.4,25.2,21.1,99,99
2021,1,3,11,0,77,8.3,9.9,99,99,99,999,1017.7,24.3,25.2,20.8,99,99
2021,1,3,11,10,78,8.1,10.6,99,99,99,999,1017.6,24.4,25.2,21.1,99,99
2021,1,3,11,20,79,8.8,10.3,99,99,99,999,1017.5,24.3,25.2,20.7,99,99
2021,1,3,11,30,78,8.3,10.3,99,99,99,999,1017.4,999,999,999,99,99
2021,1,3,11,40,74,8.3,10.3,3,13.79,7.48,353,1017.3,24.4,25.2,21,99,99
2021,1,3,11,50,73,7.8,10.9,99,99,99,999,1017.4,24.4,25.2,21.2,99,99
2021,1,3,12,0,72,8.2,10.4,99,99,99,999,1017.3,24.4,25.2,21.1,99,99
2021,1,3,12,10,70,8,10.3,99,99,99,999,1017.2,24.4,25.2,21.2,99,99
2021,1,3,12,20,69,8.1,10,99,99,99,999,1017.3,24.3,25.2,21.2,99,99
2021,1,3,12,30,70,8.2,10.1,99,99,99,999,1017.3,24.2,25.2,21.5,99,99
2021,1,3,12,40,72,7.9,9.8,2.78,9.09,7.07,77,1017.3,24.2,25.2,21.3,99,99
2021,1,3,12,50,76,8.2,10.4,99,99,99,999,1017.2,24.3,25.2,21.4,99,99
2021,1,3,13,0,70,8.5,10.2,99,99,99,999,1017.1,24.3,25.2,21.1,99,99
2021,1,3,13,10,71,8.1,10.2,99,99,99,999,1017,24.3,25.2,21.3,99,99
2021,1,3,13,20,69,8.1,9.9,99,99,99,999,1017,24.2,25.2,21.4,99,99
2021,1,3,13,30,66,7.8,9.6,99,99,99,999,1017,999,999,999,99,99
2021,1,3,13,40,66,7.9,9.8,2.69,12.9,6.96,358,1017,24.2,25.2,21.4,99,99
2021,1,3,13,50,69,8.4,10.7,99,99,99,999,1017,24.2,25.2,21.4,99,99
2021,1,3,14,0,75,7.7,9.6,99,99,99,999,1017,24.1,25.2,21.2,99,99
2021,1,3,14,10,67,7.8,9.6,99,99,99,999,1017,24.2,25.2,21.3,99,99
2021,1,3,14,20,60,8,10.3,99,99,99,999,1017,24.2,25.2,21.5,99,99
2021,1,3,14,30,66,8.3,9.8,99,99,99,999,1017.1,24.2,25.2,21.4,99,99
2021,1,3,14,40,67,8,9.6,2.74,13.79,7.22,348,1017.1,24.3,25.2,21.4,99,99
2021,1,3,14,50,64,8.3,10.8,99,99,99,999,1017.1,24.3,25.2,21.9,99,99
2021,1,3,15,0,66,8.6,10.6,99,99,99,999,1017.2,24.2,25.2,21.3,99,99
2021,1,3,15,10,66,8.7,10.7,99,99,99,999,1017.2,24.3,25.2,21.4,99,99
2021,1,3,15,20,62,8.6,11,99,99,99,999,1017.2,24.3,25.2,21.4,99,99
2021,1,3,15,30,65,8.7,10.8,99,99,99,999,1017.2,24.3,999,21.1,99,99
2021,1,3,15,40,72,8.8,10.6,2.66,9.09,6.96,79,1017.3,24.3,25.2,21.3,99,99
2021,1,3,15,50,71,8.5,10.6,99,99,99,999,1017.4,24.3,25.2,21.3,99,99
2021,1,3,16,0,70,8.3,10.3,99,99,99,999,1017.4,24.3,25.2,21.3,99,99
2021,1,3,16,10,65,8.4,10.1,99,99,99,999,1017.6,24.3,25.2,21.5,99,99
2021,1,3,16,20,72,8.7,10.8,99,99,99,999,1017.7,24.3,25.2,21.3,99,99
2021,1,3,16,30,71,8.6,11,99,99,99,999,1017.7,24.3,25.2,21.5,99,99
2021,1,3,16,40,68,8.7,11,2.78,9.09,6.99,84,1017.9,24.2,25.2,21.4,99,99
2021,1,3,16,50,69,8.7,10.7,99,99,99,999,1017.9,24.2,25.2,21.3,99,99
2021,1,3,17,0,77,8.4,10.6,99,99,99,999,1018,24.3,25.2,21.5,99,99
2021,1,3,17,10,74,8.7,10.7,99,99,99,999,1018,24.3,25.2,21.5,99,99
2021,1,3,17,20,75,9.2,11.1,99,99,99,999,1018,24.3,25.2,21.3,99,99
2021,1,3,17,30,75,9.3,11,99,99,99,999,1018,24.2,25.2,21.2,99,99
2021,1,3,17,40,74,9.3,11.2,2.7,13.79,6.91,354,1018.1,24.4,25.2,21.5,99,99
2021,1,3,17,50,72,9.3,11.1,99,99,99,999,1018.2,24.2,25.2,21.7,99,99
2021,1,3,18,0,73,9.4,11.3,99,99,99,999,1018.3,24.2,25.2,21.5,99,99
2021,1,3,18,10,76,9.3,11.2,99,99,99,999,1018.4,24.3,25.2,21.5,99,99
2021,1,3,18,20,78,9.2,11.6,99,99,99,999,1018.5,24.2,25.2,21.5,99,99
2021,1,3,18,30,75,8.9,10.7,99,99,99,999,1018.6,24.3,25.2,21.7,99,99
2021,1,3,18,40,76,9,11.3,2.73,13.79,6.89,356,1018.5,24.2,25.2,21.6,99,99
2021,1,3,18,50,72,9.2,11.5,99,99,99,999,1018.6,24.2,25.2,21.9,99,99
2021,1,3,19,0,77,9.3,11.3,99,99,99,999,1018.7,23.8,25.2,21.7,99,99
2021,1,3,19,10,79,8.3,10.2,99,99,99,999,1018.7,24,25.2,21.4,99,99
2021,1,3,19,20,80,8.4,10,99,99,99,999,1018.7,24.1,25.2,20.9,99,99
2021,1,3,19,30,82,9,11,99,99,99,999,1018.6,24.3,25.2,21.6,99,99
2021,1,3,19,40,83,9,10.6,2.63,9.09,6.65,95,1018.6,24.3,25.2,21.7,99,99
2021,1,3,19,50,90,9,11.2,99,99,99,999,1018.7,24.2,25.2,21.7,99,99
2021,1,3,20,0,84,8.7,11,99,99,99,999,1018.6,24.1,25.2,21.1,99,99
2021,1,3,20,10,84,8.1,10.4,99,99,99,999,1018.6,24.3,25.2,21.4,99,99
2021,1,3,20,20,100,9.2,12.4,99,99,99,999,1018.5,24.1,25.2,22,99,99
2021,1,3,20,30,88,8.9,11.8,99,99,99,999,1018.4,23.2,25.2,21.7,99,99
2021,1,3,20,40,87,7.6,9.1,2.67,9.09,6.91,82,1018.4,23.6,25.2,22,99,99
2021,1,3,20,50,86,6.5,8.2,99,99,99,999,1018.3,23.7,25.2,22,99,99
2021,1,3,21,0,86,6.7,10.4,99,99,99,999,1018.1,23.9,25.2,22.1,99,99
2021,1,3,21,10,70,8.3,11,99,99,99,999,1017.9,23.9,25.2,21.2,99,99
2021,1,3,21,20,80,8.8,12.3,99,99,99,999,1017.8,24.2,25.2,21.5,99,99
2021,1,3,21,30,80,8.5,11.2,99,99,99,999,1017.8,23.2,25.2,21.6,99,99
2021,1,3,21,40,90,8,11.5,2.73,9.09,6.95,85,1017.5,22.9,25.2,21.6,99,99
2021,1,3,21,50,78,7.9,10.6,99,99,99,999,1017.3,23.7,25.2,21.9,99,99
2021,1,3,22,0,71,9.1,11.1,99,99,99,999,1017.1,24.3,25.2,20.9,99,99
2021,1,3,22,10,78,8.8,10.5,99,99,99,999,1016.9,24.6,25.2,20.5,99,99
2021,1,3,22,20,76,8.9,11.1,99,99,99,999,1016.7,24.6,25.3,20.5,99,99
2021,1,3,22,30,72,9,11.4,99,99,99,999,1016.5,24.6,25.2,20.9,99,99
2021,1,3,22,40,69,8.7,10.6,2.66,9.09,6.81,97,1016.3,24.5,25.3,21.1,99,99
2021,1,3,22,50,68,8.5,10.6,99,99,99,999,1016.2,24.5,25.3,21.2,99,99
2021,1,3,23,0,68,8.6,11.1,99,99,99,999,1016.1,24.5,25.3,21.4,99,99
2021,1,3,23,10,70,9.2,11.1,99,99,99,999,1015.9,24.5,25.3,21.1,99,99
2021,1,3,23,20,71,9,10.6,99,99,99,999,1015.8,24.5,25.3,21,99,99
2021,1,3,23,30,73,9.1,10.9,99,99,99,999,1015.7,24.5,25.3,21,99,99
2021,1,3,23,40,73,8.5,10.3,2.57,9.09,6.59,93,1015.7,24.6,25.3,21.1,99,99
2021,1,3,23,50,72,8.7,10.5,99,99,99,999,1015.4,24.5,25.3,21.1,99,99
2021,1,4,0,0,77,8.7,10.7,99,99,99,999,1015.3,24.5,25.3,20.9,99,99
2021,1,4,0,10,77,8.4,10.2,99,99,99,999,1015.3,24.6,25.3,20.9,99,99
2021,1,4,0,20,73,8.9,11.5,99,99,99,999,1015.3,24.5,25.3,20.8,99,99
2021,1,4,0,30,72,8.5,10.5,99,99,99,999,1015.4,24.7,25.3,20.9,99,99
2021,1,4,0,40,77,8.8,11,2.52,12.9,6.43,6,1015.3,24.6,25.3,20.9,99,99
2021,1,4,0,50,74,8.2,10,99,99,99,999,1015.3,24.6,25.3,21.2,99,99
2021,1,4,1,0,77,8.8,10.7,99,99,99,999,1015.4,24.6,25.3,21.3,99,99
2021,1,4,1,10,76,8.2,10.3,99,99,99,999,1015.5,24.5,25.3,21.5,99,99
2021,1,4,1,20,78,8.6,10.4,99,99,99,999,1015.5,24.5,25.3,21.2,99,99
2021,1,4,1,30,75,8.5,10.7,99,99,99,999,1015.5,24.6,25.3,21.4,99,99
2021,1,4,1,40,70 1,0.1,13.1,2.64,12.9,6.79,352,1015.5,24.4,25.3,20.8,99,99
2021,1,4,1,50,65,8.2,10.5,99,99,99,999,1015.4,24.3,25.3,20.9,99,99
2021,1,4,2,0,74,9.6,13.2,99,99,99,999,1015.4,24.4,25.3,21.4,99,99
2021,1,4,2,10,75,9.5,11.6,99,99,99,999,1015.5,24.2,25.3,21,99,99
2021,1,4,2,20,71,9.2,11.2,99,99,99,999,1015.5,24.4,25.3,21.1,99,99
2021,1,4,2,30,72,8.9,10.8,99,99,99,999,1015.6,24.4,25.3,21.4,99,99
2021,1,4,2,40,63,8.6,11,2.49,12.9,6.8,347,1015.5,24.5,25.3,21.7,99,99
2021,1,4,2,50,65,9.7,11.5,99,99,99,999,1015.5,24.5,25.3,21.5,99,99
2021,1,4,3,0,72,9.6,12.4,99,99,99,999,1015.6,24.4,25.2,21.7,99,99
2021,1,4,3,10,69,9.5,11.6,99,99,99,999,1015.7,24.3,25.3,21.8,99,99
2021,1,4,3,20,66,9.7,11.7,99,99,99,999,1015.9,24.4,25.3,21.6,99,99
2021,1,4,3,30,66,9.6,11.9,99,99,99,999,1016,24.4,25.2,21.3,99,99
2021,1,4,3,40,68,9.5,12.2,2.7,9.09,6.73,90,1016.1,24.5,25.2,21.4,99,99
2021,1,4,3,50,63,9.6,12.2,99,99,99,999,1016.1,24.5,25.2,21.3,99,99
2021,1,4,4,0,64,9.5,11.7,99,99,99,999,1016.2,24.5,25.2,21.4,99,99
2021,1,4,4,10,65,9.4,11.2,99,99,99,999,1016.3,24.6,25.2,21.6,99,99
2021,1,4,4,20,72,9.6,11.8,99,99,99,999,1016.5,24.5,25.2,21.4,99,99
2021,1,4,4,30,68,9.9,11.8,99,99,99,999,1016.6,24.5,25.2,21.2,99,99
2021,1,4,4,40,65,9.8,12.6,2.75,9.09,6.82,81,1016.6,24.5,25.2,21.1,99,99
2021,1,4,4,50,63,9.8,12,99,99,99,999,1016.8,24.5,25.2,20.9,99,99
2021,1,4,5,0,62,9.5,11.7,99,99,99,999,1016.9,24.5,25.2,20.9,99,99
2021,1,4,5,10,59,9.7,11.7,99,99,99,999,1016.9,24.5,25.2,21,99,99
2021,1,4,5,20,59,9.5,11.7,99,99,99,999,1016.8,24.5,25.2,21.3,99,99
2021,1,4,5,30,56,9.7,11.7,99,99,99,999,1016.8,24.5,25.2,21.3,99,99
2021,1,4,5,40,62,9.5,11.5,2.49,9.09,6.52,80,1017,24.5,25.2,21.1,99,99
2021,1,4,5,50,62,9.6,11.6,99,99,99,999,1017.1,24.5,25.2,21.4,99,99
2021,1,4,6,0,67,8.9,11.5,99,99,99,999,1017.2,24.5,25.2,21.5,99,99
2021,1,4,6,10,70,9.3,11.2,99,99,99,999,1017.3,24.5,25.2,21.2,99,99
2021,1,4,6,20,67,9.2,11.1,99,99,99,999,1017.5,24.5,25.2,21.3,99,99
2021,1,4,6,30,71,9.1,11.3,99,99,99,999,1017.6,24.5,25.2,21.2,99,99
2021,1,4,6,40,73,9.7,11.6,2.74,9.09,6.79,97,1017.7,24.5,25.2,21,99,99
2021,1,4,6,50,68,9.2,11.3,99,99,99,999,1017.6,24.5,25.2,21.2,99,99
2021,1,4,7,0,68,9.1,11,99,99,99,999,1017.7,24.5,25.2,21.3,99,99
2021,1,4,7,10,65,9.2,12.4,99,99,99,999,1017.7,24.5,25.2,21.4,99,99
2021,1,4,7,20,69,9.5,11.4,99,99,99,999,1017.7,24.4,25.2,21,99,99
2021,1,4,7,30,71,9.1,11.7,99,99,99,999,1017.8,24.5,25.2,21.3,99,99
2021,1,4,7,40,63,8.8,11.5,2.68,8.33,6.76,92,1017.8,24.3,25.2,21.6,99,99
2021,1,4,7,50,68,9.3,11.6,99,99,99,999,1017.7,24.3,25.2,21.6,99,99
2021,1,4,8,0,69,9.6,11.8,99,99,99,999,1017.7,24.3,25.2,21.3,99,99
2021,1,4,8,10,67,9.9,11.9,99,99,99,999,1017.7,24.4,25.2,21.3,99,99
2021,1,4,8,20,66,9.3,11.3,99,99,99,999,1017.7,24.3,25.2,21.5,99,99
2021,1,4,8,30,69,9.2,11.1,99,99,99,999,1017.6,24.3,25.2,21.4,99,99
2021,1,4,8,40,67,9.6,11.7,2.75,10,6.87,64,1017.6,24.3,25.2,21.2,99,99
2021,1,4,8,50,64,9.4,11.7,99,99,99,999,1017.6,24.3,25.2,21.1,99,99
2021,1,4,9,0,64,8.9,11.5,99,99,99,999,1017.6,24.4,25.2,21.3,99,99
2021,1,4,9,10,64,9.2,11.2,99,99,99,999,1017.7,24.3,25.2,21.2,99,99
2021,1,4,9,20,61,8.5,11,99,99,99,999,1017.6,24.5,25.2,21.7,99,99
2021,1,4,9,30,61,9.1,11,99,99,99,999,1017.5,24.4,25.2,21.6,99,99
2021,1,4,9,40,62,9.2,11.3,2.59,9.09,6.69,93,1017.6,24.3,25.2,21.5,99,99
2021,1,4,9,50,69,8.8,12.5,99,99,99,999,1017.4,24,25.2,21.7,99,99
2021,1,4,10,0,71 1,0.2,12.7,99,99,99,999,1017.3,23.9,25.2,21.8,99,99
2021,1,4,10,10,67,9.4,12.2,99,99,99,999,1017.2,23.5,25.2,21.7,99,99
2021,1,4,10,20,72,9.9,12.3,99,99,99,999,1017.2,23.9,25.2,21.6,99,99
2021,1,4,10,30,68,9.8,12,99,99,99,999,1017.3,24,25.2,21.6,99,99
2021,1,4,10,40,64,9.1,11,2.78,10,6.97,85,1017.3,23.9,25.2,21.6,99,99
2021,1,4,10,50,63,9.1,11.1,99,99,99,999,1017.3,24,25.2,21.6,99,99
2021,1,4,11,0,68,9.1,11.7,99,99,99,999,1017.1,24,25.2,21.7,99,99
2021,1,4,11,10,65,9.1,11.1,99,99,99,999,1017.2,24,25.2,21.9,99,99
2021,1,4,11,20,75,9,11.3,99,99,99,999,1017.1,24.1,25.2,21.9,99,99
2021,1,4,11,30,72,9.6,11.6,99,99,99,999,1016.8,24,25.2,21.8,99,99
2021,1,4,11,40,74,9.5,12.1,2.74,8.33,6.52,90,1016.7,23.9,25.2,21.8,99,99
2021,1,4,11,50,72,9.5,11.5,99,99,99,999,1016.6,23.9,25.2,21.7,99,99
2021,1,4,12,0,75,8.9,11.3,99,99,99,999,1016.4,24,25.2,21.9,99,99
2021,1,4,12,10,78,9.2,11.2,99,99,99,999,1016.3,23.9,25.2,21.7,99,99
2021,1,4,12,20,79,9.1,11.1,99,99,99,999,1016.2,23.9,25.2,21.8,99,99
2021,1,4,12,30,82,9,11.5,99,99,99,999,1016.2,24,25.2,21.8,99,99
2021,1,4,12,40,73,9,11.3,2.56,9.09,6.43,101,1016.2,24,25.2,21.8,99,99
2021,1,4,12,50,69 1,0.4,13,99,99,99,999,1016.2,23.7,25.2,22,99,99
2021,1,4,13,0,71,9.8,12.1,99,99,99,999,1016.3,23.4,25.2,22.1,99,99
2021,1,4,13,10,72,9.2,10.9,99,99,99,999,1016.3,23.3,25.2,21.8,99,99
2021,1,4,13,20,70,8.5,10.3,99,99,99,999,1016.3,23.4,25.2,21.6,99,99
2021,1,4,13,30,73,8.4,10.5,99,99,99,999,1016.2,23.6,25.2,21.8,99,99
2021,1,4,13,40,74,8.5,10.7,2.56,9.09,6.67,88,1016.3,23.8,25.2,22,99,99
2021,1,4,13,50,81,8.3,13.9,99,99,99,999,1016.4,23.8,25.2,22.1,99,99
2021,1,4,14,0,101,8.7,12.1,99,99,99,999,1016.5,23.3,999,21.4,99,99
2021,1,4,14,10,89,7.5,9.3,99,99,99,999,1016.5,23.7,25.2,21.5,99,99
2021,1,4,14,20,81,8.3,10.7,99,99,99,999,1016.3,24.1,25.2,21.7,99,99
2021,1,4,14,30,84,8.1,10.1,99,99,99,999,1016.3,24.2,25.2,21.9,99,99
2021,1,4,14,40,86,8.7,11.1,2.7,9.09,6.73,86,1016.3,24.2,25.2,21.4,99,99
2021,1,4,14,50,82,9,11.2,99,99,99,999,1016.3,24.3,25.2,21.3,99,99
2021,1,4,15,0,81,9,11.3,99,99,99,999,1016.4,24.3,25.2,21.7,99,99
2021,1,4,15,10,84,9.1,11.1,99,99,99,999,1016.6,24.2,25.2,21.3,99,99
2021,1,4,15,20,84,9,11,99,99,99,999,1016.6,24.2,25.2,21.4,99,99
2021,1,4,15,30,78,8.9,11.6,99,99,99,999,1016.7,24.1,25.2,21.2,99,99
2021,1,4,15,40,82,8.4,11.2,2.86,10,6.8,81,1016.8,24.3,25.2,21.5,99,99
2021,1,4,15,50,83,8.3,10.3,99,99,99,999,1016.8,24.4,25.2,21.7,99,99
2021,1,4,16,0,86,8.9,11.5,99,99,99,999,1017,24.3,25.2,21.5,99,99
2021,1,4,16,10,90,8.2,11,99,99,99,999,1017.1,24.2,25.2,21.4,99,99
2021,1,4,16,20,91,8,10.2,99,99,99,999,1017.2,24.2,25.2,21.6,99,99
2021,1,4,16,30,92,8.2,10.6,99,99,99,999,1017.3,24.4,25.2,21.7,99,99
2021,1,4,16,40,84,9.1,11.5,2.86,9.09,6.74,89,1017.4,24.4,25.2,21.5,99,99
2021,1,4,16,50,80,8.9,10.5,99,99,99,999,1017.6,24.4,25.2,21.4,99,99
2021,1,4,17,0,82,8.7,10.9,99,99,99,999,1017.7,24.4,25.2,21.4,99,99
2021,1,4,17,10,81,9.2,11.5,99,99,99,999,1017.8,24.4,25.2,21.2,99,99
2021,1,4,17,20,84,9.5,11.7,99,99,99,999,1017.8,24.4,25.2,20.9,99,99
2021,1,4,17,30,86,9.2,12.4,99,99,99,999,1017.9,24.5,25.2,21.5,99,99
2021,1,4,17,40,101,9.8,12.6,2.79,9.09,6.6,90,1018.1,23.8,25.2,21.3,99,99
2021,1,4,17,50,97,7.7,9.8,99,99,99,999,1018.1,24,25.2,21.7,99,99
2021,1,4,18,0,90,9.1,11.2,99,99,99,999,1018.2,24.4,25.2,21.2,99,99
2021,1,4,18,10,83,8.5,10.6,99,99,99,999,1018.3,24.5,25.2,21.3,99,99
2021,1,4,18,20,84,9.3,11.4,99,99,99,999,1018.5,24.4,25.2,20.7,99,99
2021,1,4,18,30,84,8.5,10.6,99,99,99,999,1018.6,24.6,25.2,21,99,99
2021,1,4,18,40,87,8.6,10.7,2.77,8.33,6.81,95,1018.7,24.6,25.2,21.1,99,99
2021,1,4,18,50,86,8.5,10.2,99,99,99,999,1018.7,24.5,25.2,21,99,99
